seed	tail_id	a	b	c	alpha	beta
45	469	7	4	3	8	12
45	470	7	4	5	3	8
45	471	7	4	6	11	3
45	472	7	4	8	5	11
45	473	7	4	9	6	2
45	474	7	4	10	6	2
45	475	7	4	11	12	10
45	476	7	4	12	6	8
45	477	7	5	2	10	8
45	478	7	5	3	9	10
45	479	7	5	4	2	11
45	480	7	5	6	2	10
45	481	7	5	8	11	2
45	482	7	5	9	8	4
45	483	7	5	10	6	11
45	484	7	5	11	9	3
45	485	7	5	12	6	8
45	486	7	6	2	11	3
45	487	7	6	3	8	5
45	488	7	6	4	5	12
45	489	7	6	5	4	3
45	490	7	6	8	11	10
45	491	7	6	9	2	5
45	492	7	6	10	8	12
45	493	7	6	11	10	12
45	494	7	6	12	9	11
45	495	7	8	2	6	4
45	496	7	8	3	2	6
45	497	7	8	4	2	12
45	498	7	8	5	3	12
45	499	7	8	6	12	4
45	500	7	8	9	5	2
45	501	7	8	10	11	12
45	502	7	8	11	6	4
45	503	7	8	12	9	11
45	504	7	9	2	12	4
45	505	7	9	3	8	10
45	506	7	9	4	5	10
45	507	7	9	5	3	6
45	508	7	9	6	8	4
45	509	7	9	8	11	3
45	510	7	9	10	4	6
45	511	7	9	11	10	3
45	512	7	9	12	2	10
45	513	7	10	2	5	3
45	514	7	10	3	12	8
45	515	7	10	4	5	12
45	516	7	10	5	6	11
45	517	7	10	6	9	3
45	518	7	10	8	6	3
45	519	7	10	9	2	12
45	520	7	10	11	12	4
45	521	7	10	12	8	6
45	522	7	11	2	10	9
45	523	7	11	3	8	2
45	524	7	11	4	10	12
45	525	7	11	5	4	3
45	526	7	11	6	10	4
45	527	7	11	8	3	10
45	528	7	11	9	12	4
45	529	7	11	10	9	6
45	530	7	11	12	8	9
45	531	7	12	2	5	4
45	532	7	12	3	8	2
45	533	7	12	4	5	10
45	534	7	12	5	11	2
45	535	7	12	6	11	4
45	536	7	12	8	2	9
45	537	7	12	9	8	10
45	538	7	12	10	6	8
45	539	7	12	11	10	6
45	540	8	2	3	9	7
45	541	8	2	4	5	10
45	542	8	2	5	3	6
45	543	8	2	6	7	4
45	544	8	2	7	11	5
45	545	8	2	9	3	5
45	546	8	2	10	11	4
45	547	8	2	11	7	12
45	548	8	2	12	11	9
45	549	8	3	2	5	6
45	550	8	3	4	7	12
45	551	8	3	5	6	9
45	552	8	3	6	9	7
45	553	8	3	7	11	5
45	554	8	3	9	11	4
45	555	8	3	10	9	6
45	556	8	3	11	5	7
45	557	8	3	12	2	9
45	558	8	4	2	7	12
45	559	8	4	3	7	10
45	560	8	4	5	9	12
45	561	8	4	6	10	3
45	562	8	4	7	10	5
45	563	8	4	9	7	11
45	564	8	4	10	7	11
45	565	8	4	11	12	7
45	566	8	4	12	10	2
45	567	8	5	2	7	11
45	568	8	5	3	9	7
45	569	8	5	4	12	6
45	570	8	5	6	12	2
45	571	8	5	7	4	3
45	572	8	5	9	7	10
45	573	8	5	10	6	2
45	574	8	5	11	3	4
45	575	8	5	12	11	2
45	576	8	6	2	4	12
45	577	8	6	3	5	10
45	578	8	6	4	2	11
45	579	8	6	5	9	7
45	580	8	6	7	3	2
45	581	8	6	9	10	5
45	582	8	6	10	7	2
45	583	8	6	11	5	4
45	584	8	6	12	3	4
45	585	8	7	2	9	5
45	586	8	7	3	4	6
45	587	8	7	4	5	10
45	588	8	7	5	10	11
45	589	8	7	6	3	9
45	590	8	7	9	10	2
45	591	8	7	10	4	2
45	592	8	7	11	12	10
45	593	8	7	12	5	11
45	594	8	9	2	11	10
45	595	8	9	3	5	2
45	596	8	9	4	6	5
45	597	8	9	5	3	10
45	598	8	9	6	11	3
45	599	8	9	7	11	3
45	600	8	9	10	11	3
45	601	8	9	11	6	3
45	602	8	9	12	2	6
45	603	8	10	2	7	6
45	604	8	10	3	12	5
45	605	8	10	4	3	11
45	606	8	10	5	7	11
45	607	8	10	6	12	9
45	608	8	10	7	5	11
45	609	8	10	9	3	5
45	610	8	10	11	6	12
45	611	8	10	12	5	11
45	612	8	11	2	6	4
45	613	8	11	3	7	12
45	614	8	11	4	3	12
45	615	8	11	5	6	9
45	616	8	11	6	2	7
45	617	8	11	7	5	4
45	618	8	11	9	12	7
45	619	8	11	10	6	5
45	620	8	11	12	3	7
45	621	8	12	2	9	6
45	622	8	12	3	2	5
45	623	8	12	4	2	5
45	624	8	12	5	3	11
45	625	8	12	6	3	10
45	626	8	12	7	3	4
45	627	8	12	9	11	2
45	628	8	12	10	6	9
45	629	8	12	11	4	2
45	630	9	2	3	4	6
45	631	9	2	4	10	11
45	632	9	2	5	8	6
45	633	9	2	6	12	3
45	634	9	2	7	8	4
45	635	9	2	8	10	6
45	636	9	2	10	3	11
45	637	9	2	11	4	10
45	638	9	2	12	11	7
45	639	9	3	2	5	8
45	640	9	3	4	11	5
45	641	9	3	5	2	4
45	642	9	3	6	2	5
45	643	9	3	7	11	4
45	644	9	3	8	11	4
45	645	9	3	10	5	2
45	646	9	3	11	12	5
45	647	9	3	12	10	7
45	648	9	4	2	8	12
45	649	9	4	3	2	10
45	650	9	4	5	7	6
45	651	9	4	6	7	10
45	652	9	4	7	11	3
45	653	9	4	8	5	7
45	654	9	4	10	3	7
45	655	9	4	11	12	3
45	656	9	4	12	11	10
45	657	9	5	2	10	12
45	658	9	5	3	11	6
45	659	9	5	4	2	3
45	660	9	5	6	8	7
45	661	9	5	7	4	10
45	662	9	5	8	10	2
45	663	9	5	10	11	3
45	664	9	5	11	3	2
45	665	9	5	12	11	6
45	666	9	6	2	12	5
45	667	9	6	3	5	12
45	668	9	6	4	10	12
45	669	9	6	5	12	2
45	670	9	6	7	4	11
45	671	9	6	8	5	11
45	672	9	6	10	5	12
45	673	9	6	11	5	4
45	674	9	6	12	5	4
45	675	9	7	2	11	8
45	676	9	7	3	6	12
45	677	9	7	4	5	2
45	678	9	7	5	8	2
45	679	9	7	6	10	12
45	680	9	7	8	10	12
45	681	9	7	10	12	4
45	682	9	7	11	6	4
45	683	9	7	12	2	10
45	684	9	8	2	10	3
45	685	9	8	3	12	5
45	686	9	8	4	12	5
45	687	9	8	5	2	4
45	688	9	8	6	12	5
45	689	9	8	7	11	10
45	690	9	8	10	3	6
45	691	9	8	11	12	10
45	692	9	8	12	10	7
45	693	9	10	2	3	5
45	694	9	10	3	6	8
45	695	9	10	4	7	2
45	696	9	10	5	8	6
45	697	9	10	6	11	8
45	698	9	10	7	5	6
45	699	9	10	8	6	2
45	700	9	10	11	3	7
45	701	9	10	12	11	5
45	702	9	11	2	12	3
45	703	9	11	3	6	2
45	704	9	11	4	6	2
45	705	9	11	5	10	3
45	706	9	11	6	3	2
45	707	9	11	7	3	8
45	708	9	11	8	7	12
45	709	9	11	10	4	8
45	710	9	11	12	2	4
45	711	9	12	2	8	3
45	712	9	12	3	10	7
45	713	9	12	4	8	10
45	714	9	12	5	7	10
45	715	9	12	6	10	8
45	716	9	12	7	11	10
45	717	9	12	8	11	6
45	718	9	12	10	8	3
45	719	9	12	11	10	3
45	720	10	2	3	6	11
45	721	10	2	4	12	9
45	722	10	2	5	7	6
45	723	10	2	6	5	8
45	724	10	2	7	12	11
45	725	10	2	8	7	9
45	726	10	2	9	11	4
45	727	10	2	11	4	8
45	728	10	2	12	9	11
45	729	10	3	2	6	11
45	730	10	3	4	11	2
45	731	10	3	5	6	9
45	732	10	3	6	2	8
45	733	10	3	7	6	9
45	734	10	3	8	12	2
45	735	10	3	9	8	2
45	736	10	3	11	12	4
45	737	10	3	12	9	11
45	738	10	4	2	9	6
45	739	10	4	3	12	5
45	740	10	4	5	8	12
45	741	10	4	6	5	11
45	742	10	4	7	9	3
45	743	10	4	8	7	12
45	744	10	4	9	6	7
45	745	10	4	11	9	6
45	746	10	4	12	2	8
45	747	10	5	2	4	7
45	748	10	5	3	2	4
45	749	10	5	4	11	2
45	750	10	5	6	9	12
45	751	10	5	7	9	3
45	752	10	5	8	9	12
45	753	10	5	9	8	12
45	754	10	5	11	4	7
45	755	10	5	12	6	2
45	756	10	6	2	4	8
45	757	10	6	3	11	7
45	758	10	6	4	12	3
45	759	10	6	5	9	4
45	760	10	6	7	12	5
45	761	10	6	8	12	5
45	762	10	6	9	11	2
45	763	10	6	11	5	12
45	764	10	6	12	4	8
45	765	10	7	2	6	3
45	766	10	7	3	11	8
45	767	10	7	4	6	12
45	768	10	7	5	8	6
45	769	10	7	6	5	9
45	770	10	7	8	3	6
45	771	10	7	9	6	3
45	772	10	7	11	12	6
45	773	10	7	12	4	5
45	774	10	8	2	3	5
45	775	10	8	3	2	7
45	776	10	8	4	6	12
45	777	10	8	5	11	9
45	778	10	8	6	12	3
45	779	10	8	7	11	5
45	780	10	8	9	7	3
45	781	10	8	11	4	12
45	782	10	8	12	9	4
45	783	10	9	2	7	8
45	784	10	9	3	12	8
45	785	10	9	4	3	5
45	786	10	9	5	7	3
45	787	10	9	6	12	7
45	788	10	9	7	4	8
45	789	10	9	8	2	11
45	790	10	9	11	6	7
45	791	10	9	12	5	7
45	792	10	11	2	7	8
45	793	10	11	3	12	8
45	794	10	11	4	5	12
45	795	10	11	5	4	7
45	796	10	11	6	8	7
45	797	10	11	7	12	2
45	798	10	11	8	3	6
45	799	10	11	9	7	8
45	800	10	11	12	8	9
45	801	10	12	2	5	4
45	802	10	12	3	6	5
45	803	10	12	4	9	8
45	804	10	12	5	4	7
45	805	10	12	6	7	4
45	806	10	12	7	3	4
45	807	10	12	8	2	6
45	808	10	12	9	7	8
45	809	10	12	11	3	9
45	810	11	2	3	10	4
45	811	11	2	4	10	9
45	812	11	2	5	10	6
45	813	11	2	6	3	7
45	814	11	2	7	6	8
45	815	11	2	8	3	10
45	816	11	2	9	4	7
45	817	11	2	10	6	4
45	818	11	2	12	8	4
45	819	11	3	2	9	8
45	820	11	3	4	12	10
45	821	11	3	5	9	8
45	822	11	3	6	7	5
45	823	11	3	7	10	4
45	824	11	3	8	12	4
45	825	11	3	9	10	4
45	826	11	3	10	2	9
45	827	11	3	12	8	2
45	828	11	4	2	9	5
45	829	11	4	3	9	8
45	830	11	4	5	12	3
45	831	11	4	6	9	12
45	832	11	4	7	2	8
45	833	11	4	8	12	9
45	834	11	4	9	12	8
45	835	11	4	10	7	5
45	836	11	4	12	3	9
45	837	11	5	2	8	10
45	838	11	5	3	6	12
45	839	11	5	4	9	7
45	840	11	5	6	7	10
45	841	11	5	7	8	9
45	842	11	5	8	10	12
45	843	11	5	9	4	2
45	844	11	5	10	7	4
45	845	11	5	12	2	3
45	846	11	6	2	10	4
45	847	11	6	3	4	9
45	848	11	6	4	10	7
45	849	11	6	5	7	8
45	850	11	6	7	8	4
45	851	11	6	8	10	4
45	852	11	6	9	7	10
45	853	11	6	10	7	5
45	854	11	6	12	3	5
45	855	11	7	2	8	9
45	856	11	7	3	9	5
45	857	11	7	4	2	10
45	858	11	7	5	4	10
45	859	11	7	6	10	5
45	860	11	7	8	10	5
45	861	11	7	9	6	4
45	862	11	7	10	6	3
45	863	11	7	12	5	2
45	864	11	8	2	6	3
45	865	11	8	3	5	7
45	866	11	8	4	12	7
45	867	11	8	5	6	4
45	868	11	8	6	10	7
45	869	11	8	7	9	12
45	870	11	8	9	12	2
45	871	11	8	10	2	9
45	872	11	8	12	4	10
45	873	11	9	2	12	10
45	874	11	9	3	2	4
45	875	11	9	4	8	7
45	876	11	9	5	12	10
45	877	11	9	6	7	8
45	878	11	9	7	12	3
45	879	11	9	8	3	7
45	880	11	9	10	7	8
45	881	11	9	12	2	8
45	882	11	10	2	8	6
45	883	11	10	3	2	5
45	884	11	10	4	5	9
45	885	11	10	5	9	7
45	886	11	10	6	8	3
45	887	11	10	7	8	12
45	888	11	10	8	4	6
45	889	11	10	9	6	2
45	890	11	10	12	2	7
45	891	11	12	2	3	4
45	892	11	12	3	10	4
45	893	11	12	4	9	7
45	894	11	12	5	10	8
45	895	11	12	6	5	8
45	896	11	12	7	9	6
45	897	11	12	8	6	3
45	898	11	12	9	8	7
45	899	11	12	10	7	6
45	900	12	2	3	9	10
45	901	12	2	4	10	6
45	902	12	2	5	11	8
45	903	12	2	6	7	8
45	904	12	2	7	9	3
45	905	12	2	8	10	6
45	906	12	2	9	5	11
45	907	12	2	10	5	3
45	908	12	2	11	8	9
45	909	12	3	2	11	4
45	910	12	3	4	6	2
45	911	12	3	5	10	7
45	912	12	3	6	10	9
45	913	12	3	7	10	9
45	914	12	3	8	10	5
45	915	12	3	9	7	8
45	916	12	3	10	8	11
45	917	12	3	11	2	5
45	918	12	4	2	11	7
45	919	12	4	3	7	9
45	920	12	4	5	7	11
45	921	12	4	6	8	5
45	922	12	4	7	8	5
45	923	12	4	8	6	5
45	924	12	4	9	2	5
45	925	12	4	10	2	9
45	926	12	4	11	10	9
45	927	12	5	2	8	6
45	928	12	5	3	2	9
45	929	12	5	4	7	9
45	930	12	5	6	8	2
45	931	12	5	7	10	8
45	932	12	5	8	11	2
45	933	12	5	9	4	10
45	934	12	5	10	2	8
45	935	12	5	11	8	10
45	936	12	6	2	5	7
45	937	12	6	3	10	7
45	938	12	6	4	8	11
45	939	12	6	5	11	7
45	940	12	6	7	4	3
45	941	12	6	8	3	4
45	942	12	6	9	7	5
45	943	12	6	10	5	2
45	944	12	6	11	5	10
45	945	12	7	2	4	5
45	946	12	7	3	4	6
45	947	12	7	4	5	3
45	948	12	7	5	3	4
45	949	12	7	6	9	4
45	950	12	7	8	6	9
45	951	12	7	9	4	5
45	952	12	7	10	2	11
45	953	12	7	11	5	8
45	954	12	8	2	9	10
45	955	12	8	3	10	6
45	956	12	8	4	10	3
45	957	12	8	5	4	10
45	958	12	8	6	4	3
45	959	12	8	7	5	2
45	960	12	8	9	3	2
45	961	12	8	10	6	9
45	962	12	8	11	7	10
45	963	12	9	2	6	4
45	964	12	9	3	11	10
45	965	12	9	4	10	5
45	966	12	9	5	2	11
45	967	12	9	6	11	8
45	968	12	9	7	11	2
45	969	12	9	8	6	4
45	970	12	9	10	4	8
45	971	12	9	11	7	6
45	972	12	10	2	8	3
45	973	12	10	3	2	7
45	974	12	10	4	5	6
45	975	12	10	5	7	9
45	976	12	10	6	9	5
45	977	12	10	7	2	6
45	978	12	10	8	3	9
45	979	12	10	9	11	4
45	980	12	10	11	9	6
45	981	12	11	2	4	9
45	982	12	11	3	10	6
45	983	12	11	4	3	6
45	984	12	11	5	7	6
45	985	12	11	6	3	5
45	986	12	11	7	5	10
45	987	12	11	8	10	3
45	988	12	11	9	8	7
45	989	12	11	10	5	2
49	0	2	3	4	6	10
49	1	2	3	5	7	6
49	2	2	3	6	11	5
49	3	2	3	7	10	11
49	4	2	3	8	4	5
49	5	2	3	9	7	5
49	6	2	3	10	9	12
49	7	2	3	11	9	10
49	8	2	3	12	10	9
49	9	2	4	3	6	9
49	10	2	4	5	3	8
49	11	2	4	6	10	8
49	12	2	4	7	10	11
49	13	2	4	8	6	10
49	14	2	4	9	8	3
49	15	2	4	10	6	3
49	16	2	4	11	6	9
49	17	2	4	12	3	11
49	18	2	5	3	12	6
49	19	2	5	4	3	9
49	20	2	5	6	3	9
49	21	2	5	7	11	9
49	22	2	5	8	12	7
49	23	2	5	9	10	4
49	24	2	5	10	11	4
49	25	2	5	11	3	10
49	26	2	5	12	9	3
49	27	2	6	3	12	10
49	28	2	6	4	10	5
49	29	2	6	5	4	7
49	30	2	6	7	5	3
49	31	2	6	8	12	4
49	32	2	6	9	4	12
49	33	2	6	10	5	12
49	34	2	6	11	9	4
49	35	2	6	12	9	10
49	36	2	7	3	4	5
49	37	2	7	4	11	3
49	38	2	7	5	12	6
49	39	2	7	6	11	5
49	40	2	7	8	12	5
49	41	2	7	9	11	6
49	42	2	7	10	11	6
49	43	2	7	11	4	9
49	44	2	7	12	4	9
49	45	2	8	3	4	7
49	46	2	8	4	3	7
49	47	2	8	5	11	4
49	48	2	8	6	11	4
49	49	2	8	7	4	9
49	50	2	8	9	12	5
49	51	2	8	10	11	7
49	52	2	8	11	6	9
49	53	2	8	12	3	7
49	54	2	9	3	4	12
49	55	2	9	4	10	12
49	56	2	9	5	4	8
49	57	2	9	6	8	10
49	58	2	9	7	6	12
49	59	2	9	8	5	3
49	60	2	9	10	7	6
49	61	2	9	11	4	5
49	62	2	9	12	10	8
49	63	2	10	3	11	7
49	64	2	10	4	8	12
49	65	2	10	5	7	6
49	66	2	10	6	12	7
49	67	2	10	7	6	12
49	68	2	10	8	4	9
49	69	2	10	9	12	6
49	70	2	10	11	3	6
49	71	2	10	12	4	9
49	72	2	11	3	4	5
49	73	2	11	4	9	7
49	74	2	11	5	12	8
49	75	2	11	6	5	8
49	76	2	11	7	4	12
49	77	2	11	8	9	3
49	78	2	11	9	12	8
49	79	2	11	10	5	12
49	80	2	11	12	6	5
49	81	2	12	3	5	10
49	82	2	12	4	11	10
49	83	2	12	5	8	11
49	84	2	12	6	7	9
49	85	2	12	7	10	6
49	86	2	12	8	5	3
49	87	2	12	9	4	3
49	88	2	12	10	4	5
49	89	2	12	11	3	5
49	90	3	2	4	12	5
49	91	3	2	5	10	6
49	92	3	2	6	9	7
49	93	3	2	7	9	10
49	94	3	2	8	7	11
49	95	3	2	9	10	6
49	96	3	2	10	8	9
49	97	3	2	11	7	4
49	98	3	2	12	5	7
49	99	3	4	2	9	5
49	100	3	4	5	7	10
49	101	3	4	6	12	8
49	102	3	4	7	12	2
49	103	3	4	8	11	9
49	104	3	4	9	12	8
49	105	3	4	10	12	8
49	106	3	4	11	12	8
49	107	3	4	12	6	5
49	108	3	5	2	10	6
49	109	3	5	4	6	12
49	110	3	5	6	9	2
49	111	3	5	7	8	9
49	112	3	5	8	2	4
49	113	3	5	9	10	6
49	114	3	5	10	9	7
49	115	3	5	11	9	12
49	116	3	5	12	8	4
49	117	3	6	2	4	11
49	118	3	6	4	11	5
49	119	3	6	5	8	11
49	120	3	6	7	10	9
49	121	3	6	8	5	4
49	122	3	6	9	11	5
49	123	3	6	10	12	8
49	124	3	6	11	12	7
49	125	3	6	12	2	9
49	126	3	7	2	10	6
49	127	3	7	4	10	8
49	128	3	7	5	6	8
49	129	3	7	6	5	2
49	130	3	7	8	11	4
49	131	3	7	9	10	5
49	132	3	7	10	9	5
49	133	3	7	11	6	2
49	134	3	7	12	6	5
49	135	3	8	2	11	7
49	136	3	8	4	11	5
49	137	3	8	5	9	12
49	138	3	8	6	12	2
49	139	3	8	7	11	9
49	140	3	8	9	4	12
49	141	3	8	10	12	7
49	142	3	8	11	2	10
49	143	3	8	12	6	2
49	144	3	9	2	10	5
49	145	3	9	4	12	5
49	146	3	9	5	2	8
49	147	3	9	6	5	4
49	148	3	9	7	6	10
49	149	3	9	8	12	5
49	150	3	9	10	8	7
49	151	3	9	11	12	8
49	152	3	9	12	4	10
49	153	3	10	2	11	9
49	154	3	10	4	2	8
49	155	3	10	5	11	4
49	156	3	10	6	9	12
49	157	3	10	7	9	5
49	158	3	10	8	2	4
49	159	3	10	9	8	11
49	160	3	10	11	7	12
49	161	3	10	12	9	2
49	162	3	11	2	6	10
49	163	3	11	4	7	6
49	164	3	11	5	7	12
49	165	3	11	6	5	9
49	166	3	11	7	5	4
49	167	3	11	8	9	7
49	168	3	11	9	4	10
49	169	3	11	10	9	12
49	170	3	11	12	7	8
49	171	3	12	2	10	7
49	172	3	12	4	8	6
49	173	3	12	5	4	9
49	174	3	12	6	7	10
49	175	3	12	7	9	4
49	176	3	12	8	11	10
49	177	3	12	9	5	8
49	178	3	12	10	7	11
49	179	3	12	11	9	2
49	180	4	2	3	10	8
49	181	4	2	5	10	11
49	182	4	2	6	12	11
49	183	4	2	7	11	3
49	184	4	2	8	11	5
49	185	4	2	9	7	6
49	186	4	2	10	5	7
49	187	4	2	11	5	6
49	188	4	2	12	8	6
49	189	4	3	2	8	7
49	190	4	3	5	7	10
49	191	4	3	6	12	2
49	192	4	3	7	12	10
49	193	4	3	8	11	9
49	194	4	3	9	11	5
49	195	4	3	10	12	7
49	196	4	3	11	10	2
49	197	4	3	12	11	8
49	198	4	5	2	12	9
49	199	4	5	3	11	9
49	200	4	5	6	12	11
49	201	4	5	7	11	12
49	202	4	5	8	11	9
49	203	4	5	9	7	12
49	204	4	5	10	8	7
49	205	4	5	11	12	10
49	206	4	5	12	9	3
49	207	4	6	2	9	5
49	208	4	6	3	5	10
49	209	4	6	5	9	7
49	210	4	6	7	12	3
49	211	4	6	8	12	5
49	212	4	6	9	11	8
49	213	4	6	10	8	9
49	214	4	6	11	8	12
49	215	4	6	12	8	7
49	216	4	7	2	10	3
49	217	4	7	3	5	11
49	218	4	7	5	11	2
49	219	4	7	6	10	3
49	220	4	7	8	6	11
49	221	4	7	9	6	11
49	222	4	7	10	3	6
49	223	4	7	11	10	12
49	224	4	7	12	3	6
49	225	4	8	2	5	7
49	226	4	8	3	2	11
49	227	4	8	5	2	7
49	228	4	8	6	12	2
49	229	4	8	7	6	11
49	230	4	8	9	6	11
49	231	4	8	10	3	7
49	232	4	8	11	12	9
49	233	4	8	12	2	11
49	234	4	9	2	6	8
49	235	4	9	3	12	6
49	236	4	9	5	8	12
49	237	4	9	6	11	5
49	238	4	9	7	6	12
49	239	4	9	8	11	6
49	240	4	9	10	6	2
49	241	4	9	11	7	8
49	242	4	9	12	10	8
49	243	4	10	2	9	8
49	244	4	10	3	5	6
49	245	4	10	5	12	3
49	246	4	10	6	3	7
49	247	4	10	7	2	3
49	248	4	10	8	11	12
49	249	4	10	9	2	5
49	250	4	10	11	12	7
49	251	4	10	12	3	9
49	252	4	11	2	7	12
49	253	4	11	3	7	10
49	254	4	11	5	6	10
49	255	4	11	6	10	8
49	256	4	11	7	8	12
49	257	4	11	8	5	10
49	258	4	11	9	10	5
49	259	4	11	10	8	2
49	260	4	11	12	8	2
49	261	4	12	2	6	9
49	262	4	12	3	6	9
49	263	4	12	5	6	8
49	264	4	12	6	11	9
49	265	4	12	7	11	9
49	266	4	12	8	7	11
49	267	4	12	9	2	7
49	268	4	12	10	7	8
49	269	4	12	11	10	6
49	270	5	2	3	9	12
49	271	5	2	4	11	10
49	272	5	2	6	11	12
49	273	5	2	7	6	8
49	274	5	2	8	9	4
49	275	5	2	9	12	7
49	276	5	2	10	9	7
49	277	5	2	11	9	8
49	278	5	2	12	11	4
49	279	5	3	2	10	4
49	280	5	3	4	11	9
49	281	5	3	6	7	2
49	282	5	3	7	4	12
49	283	5	3	8	10	7
49	284	5	3	9	10	8
49	285	5	3	10	11	12
49	286	5	3	11	8	7
49	287	5	3	12	2	9
49	288	5	4	2	10	7
49	289	5	4	3	12	9
49	290	5	4	6	9	10
49	291	5	4	7	10	2
49	292	5	4	8	6	2
49	293	5	4	9	11	3
49	294	5	4	10	12	3
49	295	5	4	11	9	6
49	296	5	4	12	9	8
49	297	5	6	2	3	11
49	298	5	6	3	8	10
49	299	5	6	4	12	2
49	300	5	6	7	2	3
49	301	5	6	8	4	12
49	302	5	6	9	4	11
49	303	5	6	10	11	3
49	304	5	6	11	12	9
49	305	5	6	12	7	11
49	306	5	7	2	8	9
49	307	5	7	3	4	11
49	308	5	7	4	12	6
49	309	5	7	6	12	9
49	310	5	7	8	2	9
49	311	5	7	9	10	8
49	312	5	7	10	11	2
49	313	5	7	11	10	8
49	314	5	7	12	11	10
49	315	5	8	2	7	12
49	316	5	8	3	9	10
49	317	5	8	4	11	12
49	318	5	8	6	4	9
49	319	5	8	7	2	3
49	320	5	8	9	2	4
49	321	5	8	10	6	4
49	322	5	8	11	7	10
49	323	5	8	12	9	3
49	324	5	9	2	8	10
49	325	5	9	3	6	2
49	326	5	9	4	7	10
49	327	5	9	6	12	2
49	328	5	9	7	10	6
49	329	5	9	8	6	12
49	330	5	9	10	2	3
49	331	5	9	11	6	4
49	332	5	9	12	10	8
49	333	5	10	2	9	11
49	334	5	10	3	11	6
49	335	5	10	4	3	11
49	336	5	10	6	8	11
49	337	5	10	7	9	12
49	338	5	10	8	7	3
49	339	5	10	9	3	8
49	340	5	10	11	6	7
49	341	5	10	12	3	9
49	342	5	11	2	12	6
49	343	5	11	3	4	7
49	344	5	11	4	6	12
49	345	5	11	6	12	3
49	346	5	11	7	2	9
49	347	5	11	8	3	10
49	348	5	11	9	3	4
49	349	5	11	10	2	9
49	350	5	11	12	10	4
49	351	5	12	2	10	7
49	352	5	12	3	6	8
49	353	5	12	4	7	6
49	354	5	12	6	9	3
49	355	5	12	7	2	4
49	356	5	12	8	10	2
49	357	5	12	9	11	4
49	358	5	12	10	9	4
49	359	5	12	11	4	10
49	360	6	2	3	12	11
49	361	6	2	4	12	10
49	362	6	2	5	7	4
49	363	6	2	7	10	9
49	364	6	2	8	5	7
49	365	6	2	9	11	7
49	366	6	2	10	7	9
49	367	6	2	11	12	10
49	368	6	2	12	5	7
49	369	6	3	2	5	12
49	370	6	3	4	11	5
49	371	6	3	5	7	10
49	372	6	3	7	11	2
49	373	6	3	8	11	9
49	374	6	3	9	2	10
49	375	6	3	10	5	4
49	376	6	3	11	10	8
49	377	6	3	12	8	2
49	378	6	4	2	5	11
49	379	6	4	3	10	12
49	380	6	4	5	7	10
49	381	6	4	7	10	12
49	382	6	4	8	9	2
49	383	6	4	9	10	12
49	384	6	4	10	5	11
49	385	6	4	11	7	3
49	386	6	4	12	8	11
49	387	6	5	2	10	11
49	388	6	5	3	2	8
49	389	6	5	4	7	3
49	390	6	5	7	4	2
49	391	6	5	8	2	12
49	392	6	5	9	4	8
49	393	6	5	10	8	7
49	394	6	5	11	7	4
49	395	6	5	12	10	9
49	396	6	7	2	3	8
49	397	6	7	3	9	4
49	398	6	7	4	5	10
49	399	6	7	5	9	2
49	400	6	7	8	4	9
49	401	6	7	9	2	8
49	402	6	7	10	2	11
49	403	6	7	11	2	10
49	404	6	7	12	10	9
49	405	6	8	2	9	12
49	406	6	8	3	5	10
49	407	6	8	4	12	3
49	408	6	8	5	4	10
49	409	6	8	7	4	5
49	410	6	8	9	12	10
49	411	6	8	10	11	5
49	412	6	8	11	12	7
49	413	6	8	12	4	5
49	414	6	9	2	3	7
49	415	6	9	3	5	8
49	416	6	9	4	12	3
49	417	6	9	5	12	11
49	418	6	9	7	8	11
49	419	6	9	8	11	3
49	420	6	9	10	8	5
49	421	6	9	11	8	3
49	422	6	9	12	3	11
49	423	6	10	2	9	4
49	424	6	10	3	11	8
49	425	6	10	4	12	2
49	426	6	10	5	2	4
49	427	6	10	7	9	11
49	428	6	10	8	5	2
49	429	6	10	9	5	8
49	430	6	10	11	7	4
49	431	6	10	12	11	5
49	432	6	11	2	9	4
49	433	6	11	3	2	12
49	434	6	11	4	9	7
49	435	6	11	5	9	8
49	436	6	11	7	10	5
49	437	6	11	8	9	10
49	438	6	11	9	4	7
49	439	6	11	10	12	4
49	440	6	11	12	4	9
49	441	6	12	2	4	10
49	442	6	12	3	5	8
49	443	6	12	4	10	8
49	444	6	12	5	3	4
49	445	6	12	7	3	5
49	446	6	12	8	11	7
49	447	6	12	9	2	4
49	448	6	12	10	4	2
49	449	6	12	11	3	9
49	450	7	2	3	4	11
49	451	7	2	4	9	8
49	452	7	2	5	3	11
49	453	7	2	6	3	11
49	454	7	2	8	10	5
49	455	7	2	9	3	10
49	456	7	2	10	12	9
49	457	7	2	11	12	9
49	458	7	2	12	11	3
49	459	7	3	2	10	4
49	460	7	3	4	2	12
49	461	7	3	5	10	12
49	462	7	3	6	11	8
49	463	7	3	8	10	11
49	464	7	3	9	8	12
49	465	7	3	10	9	6
49	466	7	3	11	5	6
49	467	7	3	12	2	11
49	468	7	4	2	5	12
49	469	7	4	3	8	2
49	470	7	4	5	6	8
49	471	7	4	6	12	11
49	472	7	4	8	3	11
49	473	7	4	9	3	5
49	474	7	4	10	11	9
49	475	7	4	11	8	5
49	476	7	4	12	8	11
